,0,1
179,160.0,35.50861673839383
180,158.0,36.23635396717785
181,156.0,36.9690623065289
182,154.0,37.706562278307004
183,152.0,38.40378362658
184,150.0,39.104972910624866
185,148.0,40.449348797335894
186,146.0,41.68592623903645
187,144.0,42.91256279560606
188,142.0,44.10978483509247
189,140.0,45.27428576480098
190,138.0,45.418412614714065
191,136.0,45.49165086229952
192,134.0,45.54266213491614
193,132.0,45.57605630572685
194,130.0,45.87817051007114
195,128.0,46.52843399322712
196,126.0,47.207844844787175
197,124.0,47.87251670256913
198,122.0,48.52171932065173
199,120.0,49.256683389127595
200,118.0,49.50273160622865
201,116.0,49.85890482466324
202,114.0,50.19917620223832
203,112.0,50.5234116042177
204,110.0,50.83150552196871
205,108.0,49.90971316997412
206,106.0,48.93181552453427
207,104.0,47.8968907533647
208,102.0,46.82527793493041
209,100.0,45.72011571830641
210,98.0,45.99728073611323
211,96.0,46.27171384034349
212,94.0,46.53563395780437
213,92.0,46.64370053065598
214,90.0,46.749600693893896
215,88.0,47.023181484857474
216,86.0,47.29837937400117
217,84.0,47.57705133009639
218,82.0,47.77113514449425
219,80.0,47.938959952832626
220,78.0,48.1417609402868
221,76.0,48.33825673366282
222,74.0,48.54321081217346
223,72.0,48.51666051736338
224,70.0,48.445058507289765
225,68.0,48.285955312292984
226,66.0,48.12392633749977
227,64.0,47.788806131871866
228,62.0,47.404864164292995
229,60.0,47.014413196454306
230,58.0,46.59911418330558
231,56.0,46.180630533730074
232,54.0,45.50675382066128
233,52.0,44.84311180876925
234,50.0,44.33833001080514
235,48.0,43.85800189376474
236,46.0,43.43467938032686
237,44.0,43.185116504282085
238,42.0,42.90603713334939
239,40.0,42.59491893284102
240,38.0,42.78768411563712
241,36.0,43.03491471165347
242,34.0,43.27353266486367
243,32.0,43.50879370545325
244,30.0,43.74059156857739
245,28.0,44.094647405637424
246,26.0,44.445450402329115
247,24.0,44.604569371998075
248,22.0,44.736996242448676
249,20.0,44.863530108215826
250,18.0,45.06493155820582
251,16.0,45.24249835733894
252,14.0,45.408366912972106
253,12.0,45.56249290827054
254,10.0,45.70484151882149
255,8.0,45.959483454148206
256,6.0,46.19500894282179
257,4.0,46.41370948773438
258,2.0,46.61542168871696
259,0.0,46.79999999999998
