,age,latitude,longitude
688,411.0,-32.9343629409,-132.625311746
689,410.0,-34.7394756273,-131.692904106
690,409.0,-35.1724105481,-131.429925462
691,408.0,-35.6033713278,-131.16073677
692,407.0,-36.0323018903,-130.885236304
693,406.0,-36.4591447651,-130.603320591
694,405.0,-36.8838410507,-130.314884447
695,404.0,-37.3063303767,-130.019821029
696,403.0,-37.7265508675,-129.71802188
697,402.0,-38.1444391041,-129.409376997
698,401.0,-38.5599300876,-129.093774894
699,400.0,-40.081336499,-20.1318847115
